id,student_name,house,potions,herbology,darkarts,flying
3097,Wizard3523,Ravenclaw,92,99,92,95
3098,Wizard1108,Gryffindor,80,65,61,51
3099,Kingsley Selwyn,Hufflepuff,52,83,42,48
3100,Wizard2319,Ravenclaw,99,92,85,94
3101,Wizard2463,Gryffindor,79,84,59,61
3102,Wizard1056,Ravenclaw,97,98,94,93
3103,Wizard684,Hufflepuff,71,47,53,52
3104,Bathilda Goyle,Slytherin,75,80,72,92
3105,Wizard3501,Ravenclaw,90,92,90,94
3106,Wizard922,Slytherin,93,74,86,80
3107,Wizard2275,Hufflepuff,55,67,75,56
3108,Wizard1271,Slytherin,76,79,91,72
3109,Helga Malfoy,Slytherin,82,90,70,79
3110,Wizard862,Ravenclaw,94,93,93,95
3111,Wizard2564,Hufflepuff,81,57,64,74
3112,Wizard3990,Hufflepuff,55,76,76,75
3113,Wizard303,Gryffindor,75,87,90,76
3114,Wizard2101,Slytherin,91,72,91,75
3115,Wizard3562,Hufflepuff,40,76,85,68
3116,Wizard392,Ravenclaw,93,86,99,87
3117,Wizard1006,Gryffindor,76,59,50,60
3118,Wizard3413,Ravenclaw,94,86,99,96
3119,Wizard28,Hufflepuff,84,55,78,50
3120,Wizard3274,Gryffindor,52,82,55,73
3121,Wizard665,Ravenclaw,100,96,88,85
3122,Wizard3531,Gryffindor,58,61,67,89
3123,Wulfric Slughorn,Gryffindor,90,51,50,64
3124,Horace Selwyn,Gryffindor,62,50,71,55
3125,Wizard2732,Gryffindor,64,50,80,69
3126,Wizard1380,Hufflepuff,85,69,76,79
3127,Wizard213,Ravenclaw,86,100,89,88
3128,Wizard724,Slytherin,84,83,71,89
3129,Wizard734,Ravenclaw,87,89,99,90
3130,Wizard3161,Hufflepuff,78,52,51,48
3131,Wizard2838,Slytherin,80,70,71,87
3132,Dilys Goyle,Gryffindor,81,69,86,77
3133,Wizard2743,Ravenclaw,94,96,87,88
3134,Wizard1141,Slytherin,76,85,94,74
3135,Wizard816,Hufflepuff,58,66,50,61
3136,Wizard1094,Slytherin,95,87,93,82
3137,Wizard3250,Ravenclaw,88,93,88,97
3138,Wizard546,Gryffindor,57,63,74,75
3139,Wizard1509,Ravenclaw,85,97,94,92
3140,Wizard1655,Slytherin,82,93,93,88
3141,Wizard18,Hufflepuff,68,51,71,69
3142,Wizard3378,Gryffindor,79,73,70,56
3143,Wizard1706,Ravenclaw,99,87,99,91
3144,Wizard1245,Hufflepuff,70,65,55,65
3145,Wizard1110,Slytherin,88,76,72,83
3146,Gellert Pucey,Hufflepuff,49,61,57,44
3147,Wizard183,Ravenclaw,86,95,86,93
3148,Wizard2575,Gryffindor,90,55,81,73
3149,Wizard3768,Slytherin,92,89,86,92
3150,Wizard1699,Ravenclaw,89,88,99,85
3151,Wizard2242,Gryffindor,52,89,71,85
3152,Wizard656,Hufflepuff,60,47,56,47
3153,Wizard3423,Gryffindor,53,54,87,82
3154,Wizard583,Gryffindor,72,54,59,73
3155,Wizard330,Ravenclaw,99,98,86,96
3156,Wizard931,Gryffindor,74,90,62,87
3157,Wizard1055,Hufflepuff,77,70,72,55
3158,Wizard2387,Ravenclaw,91,85,99,91
3159,Wizard3000,Slytherin,86,90,79,84
3160,Wizard2369,Hufflepuff,42,44,71,63
3161,Wizard95,Gryffindor,66,63,65,90
3162,Wizard954,Ravenclaw,93,86,92,86
3163,Wizard3953,Hufflepuff,80,52,57,70
3164,Kingsley McGonagall,Ravenclaw,97,97,99,91
3165,Wizard4075,Gryffindor,51,86,78,61
3166,Wizard3545,Ravenclaw,93,89,87,98
3167,Wizard2070,Slytherin,75,86,83,74
3168,Wizard2223,Slytherin,82,88,82,72
3169,Wizard782,Gryffindor,51,83,62,57
3170,Gellert Shacklebolt,Gryffindor,63,77,79,83
3171,Wizard3214,Hufflepuff,73,73,49,53
3172,Wulfric Greengrass,Gryffindor,62,86,83,67
3173,Wizard1132,Gryffindor,85,72,69,59
3174,Wizard3580,Hufflepuff,41,61,81,56
3175,Wizard2490,Ravenclaw,87,98,87,96
3176,Wizard2170,Slytherin,83,87,79,86
3177,Wizard1186,Hufflepuff,70,43,65,53
3178,Wizard261,Ravenclaw,97,90,98,86
3179,Wizard2611,Ravenclaw,91,86,92,86
3180,Wizard3247,Hufflepuff,59,83,71,49
3181,Wizard153,Hufflepuff,60,48,40,56
3182,Wizard876,Ravenclaw,95,89,98,94
3183,Horace Pucey,Gryffindor,52,72,80,50
3184,Wizard3743,Slytherin,77,81,79,80
3185,Wizard394,Slytherin,90,95,78,74
3186,Wizard4006,Gryffindor,59,54,74,55
3187,Wizard1890,Hufflepuff,48,84,74,78
3188,Albus Greengrass,Slytherin,70,77,81,85
3189,Wizard3560,Ravenclaw,94,87,87,94
3190,Wizard1265,Gryffindor,86,57,72,73
3191,Wizard3355,Gryffindor,69,56,82,72
3192,Wizard1719,Gryffindor,57,89,62,69
3193,Wizard1176,Slytherin,80,92,94,78
3194,Wizard271,Gryffindor,55,86,86,84
3195,Wizard98,Slytherin,92,81,81,89
3196,Gellert Yaxley,Gryffindor,67,67,73,85
3197,Minerva Zabini,Gryffindor,78,73,55,65
3198,Wizard3178,Ravenclaw,89,94,91,99
3199,Wizard3206,Hufflepuff,62,83,41,65
3200,Wizard34,Slytherin,84,92,91,74
3201,Wizard2269,Ravenclaw,87,96,87,96
3202,Wizard1268,Gryffindor,73,66,53,86
3203,Hepzibah Crabbe,Hufflepuff,58,74,47,72
3204,Albus Selwyn,Gryffindor,59,84,78,52
3205,Wizard3542,Gryffindor,76,66,67,87
3206,Wizard3756,Gryffindor,61,87,69,78
3207,Wizard2664,Slytherin,81,81,79,91
3208,Wizard2372,Gryffindor,66,55,81,84
3209,Wizard3803,Ravenclaw,88,92,91,90
3210,Helga Crouch,Slytherin,88,70,89,80
3211,Wizard1454,Ravenclaw,85,92,86,95
3212,Wizard1452,Gryffindor,82,72,58,68
3213,Wizard1757,Gryffindor,86,61,89,81
3214,Wizard3829,Hufflepuff,49,58,40,68
3215,Wizard3465,Ravenclaw,89,94,100,91
3216,Wizard2254,Hufflepuff,54,74,54,57
3217,Wizard3003,Ravenclaw,95,100,86,91
3218,Wizard3026,Hufflepuff,73,53,59,67
3219,Wizard1035,Hufflepuff,52,69,49,77
3220,Wizard1127,Ravenclaw,92,86,100,90
3221,Minerva Malfoy,Slytherin,90,76,89,79
3222,Wizard1938,Ravenclaw,92,96,89,93
3223,Arthur Carrow,Hufflepuff,72,54,56,68
3224,Wizard3916,Gryffindor,77,53,57,62
3225,Wizard480,Slytherin,95,95,86,79
3226,Wizard3464,Hufflepuff,75,53,61,40
3227,Wizard2525,Gryffindor,57,84,71,90
3228,Wizard439,Ravenclaw,94,90,93,89
3229,Wizard2054,Hufflepuff,67,77,44,44
3230,Minerva Crouch,Slytherin,86,77,85,74
3231,Wizard3032,Gryffindor,71,51,85,72
3232,Wizard267,Ravenclaw,86,96,100,90
3233,Wizard2024,Gryffindor,88,56,70,77
3234,Sirius Slughorn,Slytherin,91,93,89,76
3235,Wizard3018,Hufflepuff,41,56,62,84
3236,Wizard289,Slytherin,86,86,77,73
3237,Wizard3833,Gryffindor,70,57,51,66
3238,Wizard2975,Slytherin,71,93,84,91
3239,Wizard569,Gryffindor,90,60,79,72
3240,Wizard3753,Hufflepuff,51,73,80,63
3241,Wizard2619,Ravenclaw,98,99,100,92
3242,Wizard490,Gryffindor,65,68,84,61
3243,Wizard3024,Ravenclaw,92,99,85,89
3244,Wizard2942,Slytherin,80,85,89,84
3245,Dilys Greengrass,Hufflepuff,49,46,69,64
3246,Wizard2091,Slytherin,75,85,95,93
3247,Wizard2385,Ravenclaw,88,95,100,100
3248,Wizard3240,Slytherin,82,73,83,80
3249,Nymphadora Greengrass,Hufflepuff,66,43,51,44
3250,Bellatrix Parkinson,Hufflepuff,81,53,77,56
3251,Wizard2801,Gryffindor,51,87,71,79
3252,Wizard3245,Gryffindor,72,88,80,53
3253,Minerva Dumbledore,Hufflepuff,50,52,55,41
3254,Sirius Grindelwald,Ravenclaw,91,95,93,86
3255,Wizard2440,Ravenclaw,100,91,91,94
3256,Wizard2681,Ravenclaw,94,86,98,85
3257,Wizard1017,Gryffindor,59,69,70,88
3258,Wizard1272,Slytherin,93,95,74,92
3259,Wizard4041,Slytherin,88,92,90,88
3260,Wizard2345,Gryffindor,72,89,54,83
3261,Wizard284,Ravenclaw,100,87,93,95
3262,Wizard3643,Hufflepuff,43,61,73,50
3263,Wizard3508,Slytherin,93,90,75,74
3264,Arthur Zabini,Ravenclaw,100,94,98,88
3265,Wizard2697,Gryffindor,65,74,88,78
3266,Wizard3061,Gryffindor,85,71,77,84
3267,Wizard2390,Gryffindor,82,66,60,80
3268,Wizard2828,Ravenclaw,87,86,86,86
3269,Wizard17,Slytherin,82,88,70,79
3270,Wizard3078,Slytherin,86,94,81,88
3271,Wizard3922,Gryffindor,65,54,88,68
3272,Minerva Bones,Slytherin,71,78,70,92
3273,Wizard3731,Hufflepuff,40,46,59,85
3274,Wizard3895,Gryffindor,62,65,88,70
3275,Wizard3776,Ravenclaw,92,91,93,90
3276,Wizard3885,Ravenclaw,90,96,98,85
3277,Wizard4019,Hufflepuff,61,47,47,74
3278,Wizard1449,Gryffindor,75,53,82,63
3279,Wizard1392,Gryffindor,60,87,52,52
3280,Wizard3087,Slytherin,85,75,76,71
3281,Wizard332,Gryffindor,78,58,62,54
3282,Wizard2842,Hufflepuff,43,54,78,40
3283,Wizard1894,Slytherin,78,83,84,75
3284,Wizard3066,Slytherin,70,84,72,74
3285,Wizard56,Slytherin,79,75,86,91
3286,Bridget Goyle,Slytherin,88,93,83,81
3287,Wizard3740,Ravenclaw,90,92,100,85
3288,Wizard1405,Gryffindor,74,86,75,66
3289,Wizard412,Gryffindor,57,88,85,64
3290,Wizard2162,Ravenclaw,92,87,90,88
3291,Wizard3610,Hufflepuff,40,40,74,82
3292,Wizard1837,Hufflepuff,55,52,62,54
3293,Wizard200,Ravenclaw,85,93,99,95
3294,Wizard1609,Slytherin,71,77,79,80
3295,Wizard3796,Gryffindor,51,57,63,68
3296,Wizard1046,Gryffindor,75,66,69,75
3297,Wizard789,Hufflepuff,43,41,70,51
3298,Wizard1710,Gryffindor,65,61,76,83
3299,Wizard81,Slytherin,95,89,72,74
3300,Wizard3613,Hufflepuff,82,64,85,83
3301,Wizard138,Ravenclaw,98,100,91,85
3302,Wizard3593,Hufflepuff,82,84,52,64
3303,Wizard483,Hufflepuff,47,41,42,74
3304,Wizard3985,Ravenclaw,91,90,85,92
3305,Wizard3906,Hufflepuff,64,77,52,40
3306,Wizard2123,Hufflepuff,55,78,71,82
3307,Wizard1614,Hufflepuff,74,42,74,43
3308,Lucius Malfoy,Ravenclaw,93,92,96,92
3309,Wizard3011,Slytherin,87,87,70,80
3310,Wizard3847,Ravenclaw,86,92,90,98
3311,Wizard1904,Gryffindor,70,67,67,64
3312,Wizard3053,Gryffindor,60,69,65,59
3313,Wizard3909,Hufflepuff,82,71,65,83
3314,Minerva Lestrange,Slytherin,73,73,94,87
3315,Wizard3711,Gryffindor,53,57,79,87
3316,Minerva Black,Slytherin,78,91,74,82
3317,Molly Hooch,Gryffindor,81,75,76,64
3318,Wizard2013,Hufflepuff,85,52,76,77
3319,Wizard3869,Gryffindor,75,77,80,68
3320,Wizard2248,Ravenclaw,94,97,98,100
3321,Wizard2709,Hufflepuff,47,60,57,51
3322,Wizard2476,Gryffindor,58,77,59,52
3323,Wizard3373,Hufflepuff,44,56,75,57
3324,Wizard1540,Hufflepuff,65,71,79,69
3325,Godric Grindelwald,Gryffindor,87,54,85,63
3326,Wizard1664,Slytherin,89,92,77,89
3327,Arthur Lupin,Gryffindor,54,58,68,65
3328,Wizard575,Gryffindor,71,81,72,56
3329,Helga Greengrass,Hufflepuff,48,41,83,74
3330,Wizard202,Gryffindor,53,86,76,84
3331,Wizard1407,Hufflepuff,67,63,85,65
3332,Wizard2141,Slytherin,87,87,95,84
3333,Wizard342,Ravenclaw,94,97,85,85
3334,Wizard2821,Ravenclaw,96,99,91,95
3335,Wizard2235,Slytherin,82,72,77,82
3336,Wizard3249,Slytherin,73,82,88,85
3337,Wizard2265,Gryffindor,59,70,63,81
3338,Wizard813,Hufflepuff,69,77,72,55
3339,Wizard3048,Ravenclaw,86,86,88,99
3340,Wizard2339,Hufflepuff,48,85,46,68
3341,Wizard136,Hufflepuff,84,81,84,72
3342,Wizard1289,Hufflepuff,56,69,83,80
3343,Wizard3241,Ravenclaw,92,93,86,100
3344,Wizard2572,Slytherin,83,76,88,70
3345,Arthur Hagrid,Hufflepuff,58,78,77,47
3346,Wizard2271,Gryffindor,59,76,75,72
3347,Wizard1292,Gryffindor,83,62,61,80
3348,Wizard774,Ravenclaw,87,85,94,93
3349,Molly Diggory,Gryffindor,55,71,84,79
3350,Wizard637,Gryffindor,65,69,78,52
3351,Wizard3651,Hufflepuff,50,51,63,51
3352,Wizard403,Hufflepuff,81,57,57,48
3353,Wizard4056,Hufflepuff,41,45,65,84
3354,Wizard859,Hufflepuff,65,57,60,74
3355,Wizard869,Gryffindor,90,84,77,77
3356,Wulfric Diggory,Hufflepuff,56,77,80,58
3357,Wizard4021,Slytherin,79,93,76,73
3358,Wizard1009,Hufflepuff,67,54,84,68
3359,Wizard3006,Slytherin,78,74,70,92
3360,Wizard1778,Hufflepuff,79,44,60,82
3361,Wizard3220,Hufflepuff,62,43,43,66
3362,Wizard2963,Ravenclaw,98,91,92,91
3363,Wizard858,Hufflepuff,63,49,57,68
3364,Wizard3986,Hufflepuff,68,51,83,74
3365,Wizard1086,Ravenclaw,100,98,85,93
3366,Wizard2772,Slytherin,76,80,84,78
3367,Wilhelmina Crouch,Ravenclaw,93,96,93,95
3368,Wizard3123,Ravenclaw,86,98,93,96
3369,Wizard1098,Slytherin,90,86,78,82
3370,Salazar Malfoy,Hufflepuff,68,69,63,55
3371,Tom Parkinson,Hufflepuff,75,84,49,50
3372,Wizard2474,Slytherin,95,83,91,92
3373,Wizard148,Gryffindor,82,79,90,80
3374,Wizard3997,Slytherin,74,83,75,95
3375,Albus Diggory,Hufflepuff,78,65,83,81
3376,Wizard3982,Hufflepuff,85,83,74,75
3377,Horace Black,Slytherin,87,89,75,90
3378,Wizard766,Slytherin,89,71,78,70
3379,Wizard3547,Ravenclaw,90,90,93,94
3380,Wizard760,Slytherin,92,84,83,94
3381,Wizard2249,Slytherin,86,79,75,91
3382,Wizard877,Slytherin,82,84,73,94
3383,Wizard283,Gryffindor,66,85,83,69
3384,Gellert Malfoy,Hufflepuff,75,70,56,54
3385,Wizard1723,Ravenclaw,93,97,88,94
3386,Wizard836,Gryffindor,55,83,69,84
3387,Wizard3757,Hufflepuff,75,44,56,82
3388,Wizard3380,Gryffindor,86,73,64,74
3389,Wizard1102,Ravenclaw,89,89,90,97
3390,Wizard1448,Hufflepuff,52,58,75,66
3391,Lucius Flitwick,Slytherin,72,86,77,81
3392,Wizard1868,Slytherin,95,86,93,85
3393,Wizard1873,Hufflepuff,79,42,62,49
3394,Bathilda Shacklebolt,Hufflepuff,46,40,51,80
3395,Gellert Lovegood,Gryffindor,78,72,50,83
3396,Wulfric Tonks,Slytherin,91,94,95,85
3397,Wizard3495,Gryffindor,73,85,80,71
3398,Minerva Tonks,Ravenclaw,97,92,90,95
3399,Molly Weasley,Ravenclaw,96,97,95,98
3400,Wizard629,Ravenclaw,96,89,91,86
3401,Wizard3490,Ravenclaw,100,98,93,85
3402,Bathilda Lovegood,Gryffindor,84,66,79,62
3403,Wulfric Shacklebolt,Slytherin,85,84,75,85
3404,Wizard3390,Slytherin,93,78,92,90
3405,Wizard1168,Ravenclaw,97,99,99,95
3406,Wizard2022,Gryffindor,62,83,80,54
3407,Kingsley Diggory,Gryffindor,59,54,69,87
3408,Wizard2460,Ravenclaw,88,92,99,92
3409,Wizard3488,Gryffindor,75,77,81,90
3410,Rubeus Shacklebolt,Hufflepuff,46,69,83,75
3411,Godric Crabbe,Hufflepuff,44,47,63,81
3412,Wizard935,Ravenclaw,99,85,98,92
3413,Wizard3913,Ravenclaw,90,87,95,93
3414,Wizard2199,Hufflepuff,57,62,79,62
3415,Wizard2679,Ravenclaw,97,88,98,92
3416,Wizard2859,Slytherin,75,74,90,72
3417,Wizard2434,Slytherin,73,86,92,70
3418,Remus Grindelwald,Hufflepuff,47,76,66,69
3419,Wizard7,Ravenclaw,96,94,87,91
3420,Wizard1944,Slytherin,86,74,82,90
3421,Wizard3236,Hufflepuff,56,40,77,58
3422,Wizard1916,Slytherin,85,85,89,92
3423,Wizard1417,Hufflepuff,54,80,77,48
3424,Wizard2119,Hufflepuff,54,44,42,46
3425,Wizard2529,Slytherin,77,71,92,82
3426,Dilys Lestrange,Gryffindor,61,62,76,77
3427,Arthur Riddle,Ravenclaw,94,87,88,85
3428,Wizard2456,Ravenclaw,93,99,98,100
3429,Wizard3486,Ravenclaw,86,86,99,95
3430,Wizard2657,Slytherin,89,80,76,73
3431,Wizard3389,Slytherin,88,95,73,77
3432,Wizard2663,Slytherin,79,90,79,93
3433,Wizard658,Ravenclaw,97,96,96,91
3434,Wizard3758,Hufflepuff,84,60,56,46
3435,Minerva Parkinson,Ravenclaw,92,97,89,95
3436,Wizard2473,Slytherin,76,91,86,83
3437,Wizard242,Slytherin,79,88,72,90
3438,Gellert Selwyn,Gryffindor,55,64,88,88
3439,Wizard3808,Slytherin,73,86,72,72
3440,Wizard1253,Gryffindor,73,56,89,60
3441,Wizard1934,Ravenclaw,87,97,97,99
3442,Wizard2168,Hufflepuff,50,84,71,61
3443,Wizard610,Hufflepuff,45,78,70,43
3444,Wizard585,Ravenclaw,96,86,85,89
3445,Wizard3183,Hufflepuff,40,49,56,40
3446,Wizard738,Slytherin,94,88,94,91
3447,Wizard368,Gryffindor,53,87,66,77
3448,Wizard506,Slytherin,86,89,75,71
3449,Filius Grindelwald,Ravenclaw,100,91,97,99
3450,Wizard2780,Hufflepuff,72,53,44,67
3451,Wizard3638,Gryffindor,66,90,90,68
3452,Wizard3578,Gryffindor,73,72,57,78
3453,Wizard3881,Slytherin,88,72,82,90
3454,Wizard2806,Slytherin,71,92,84,80
3455,Wizard1848,Ravenclaw,91,95,94,90
3456,Wizard1466,Gryffindor,54,81,63,87
3457,Wizard833,Slytherin,75,73,76,87
3458,Wizard3263,Hufflepuff,73,72,48,42
3459,Wizard3836,Slytherin,88,93,85,86
3460,Wizard226,Slytherin,95,73,92,71
3461,Wizard1650,Gryffindor,52,78,50,53
3462,Dilys Yaxley,Gryffindor,84,53,59,62
3463,Wizard1170,Slytherin,91,70,77,86
3464,Wizard3588,Ravenclaw,88,96,89,91
3465,Wizard3929,Gryffindor,79,76,60,68
3466,Wizard3124,Slytherin,77,72,90,75
3467,Wizard1983,Hufflepuff,83,84,71,66
3468,Wizard1120,Ravenclaw,86,86,92,94
3469,Wizard847,Ravenclaw,99,91,97,99
3470,Bathilda Flitwick,Ravenclaw,89,87,99,91
3471,Wizard2736,Slytherin,76,79,88,92
3472,Sirius Carrow,Hufflepuff,72,64,51,82
3473,Wizard2492,Slytherin,82,87,89,77
3474,Wizard3860,Gryffindor,57,61,87,51
3475,Wizard4081,Ravenclaw,97,96,92,90
3476,Wizard3320,Hufflepuff,56,41,76,65
3477,Wizard1776,Ravenclaw,91,99,98,98
3478,Wizard492,Slytherin,73,95,84,71
3479,Wizard3070,Ravenclaw,96,89,88,99
3480,Tom Riddle,Slytherin,72,87,85,95
3481,Wizard3589,Hufflepuff,43,47,45,53
3482,Wizard1717,Gryffindor,69,58,63,68
3483,Wizard2356,Ravenclaw,89,88,95,100
3484,Wizard3071,Gryffindor,90,73,70,75
3485,Sirius Hagrid,Slytherin,70,74,71,88
3486,Wizard1018,Gryffindor,63,80,84,67
3487,Wizard1206,Hufflepuff,72,42,49,41
3488,Wizard3129,Slytherin,76,89,89,87
3489,Wizard2450,Ravenclaw,86,92,92,89
3490,Wizard515,Ravenclaw,98,94,91,97
3491,Wizard453,Ravenclaw,95,96,91,92
3492,Wizard2591,Slytherin,80,94,83,72
3493,Wizard3316,Ravenclaw,90,99,96,88
3494,Wulfric Parkinson,Hufflepuff,60,45,80,66
3495,Wizard1031,Hufflepuff,63,47,58,50
3496,Wizard2451,Ravenclaw,89,90,91,91
3497,Wizard995,Hufflepuff,74,79,55,56
3498,Bridget Lupin,Ravenclaw,91,89,88,91
3499,Wizard1674,Hufflepuff,48,49,75,85
3500,Bellatrix Crabbe,Slytherin,86,95,75,95
3501,Rowena Bones,Hufflepuff,60,48,57,73
3502,Wizard493,Gryffindor,58,56,75,50
3503,Rowena Crouch,Slytherin,74,76,77,93
3504,Wizard1936,Hufflepuff,43,53,80,83
3505,Wizard2350,Gryffindor,68,60,80,54
3506,Wizard1131,Hufflepuff,82,76,75,57
3507,Wizard3396,Slytherin,84,73,95,82
3508,Rowena Flitwick,Gryffindor,60,77,81,74
3509,Wizard3668,Ravenclaw,89,90,95,88
3510,Wizard2412,Gryffindor,62,53,61,52
3511,Wizard2843,Ravenclaw,86,95,85,91
3512,Wizard3524,Slytherin,86,75,87,92
3513,Wilhelmina Bones,Gryffindor,59,60,86,69
3514,Filius Lestrange,Ravenclaw,100,95,97,90
3515,Wizard2799,Slytherin,92,72,95,89
3516,Wizard3199,Hufflepuff,83,43,71,71
3517,Wizard2364,Ravenclaw,87,94,95,90
3518,Wizard1834,Hufflepuff,78,65,70,70
3519,Wizard613,Gryffindor,86,84,79,71
3520,Wizard1193,Slytherin,87,87,73,90
3521,Godric Crouch,Ravenclaw,99,97,86,98
3522,Wizard5,Ravenclaw,89,100,87,93
3523,Salazar Snape,Hufflepuff,76,54,68,47
3524,Wizard3811,Slytherin,84,94,85,89
3525,Wizard3194,Slytherin,87,94,73,95
3526,Wizard3450,Gryffindor,58,60,75,69
3527,Wizard3094,Ravenclaw,94,92,85,100
3528,Wizard2964,Slytherin,77,81,94,79
3529,Wizard3815,Hufflepuff,50,80,65,60
3530,Wizard3204,Gryffindor,50,88,85,56
3531,Wizard2447,Gryffindor,71,60,71,82
3532,Wizard1138,Slytherin,82,94,87,85
3533,Wizard448,Gryffindor,68,68,62,68
3534,Wizard1302,Gryffindor,65,62,60,52
3535,Wizard3611,Hufflepuff,51,77,53,77
3536,Wizard2046,Hufflepuff,62,62,67,45
3537,Wizard597,Gryffindor,72,51,71,79
3538,Wizard3714,Ravenclaw,97,89,96,100
3539,Wizard3325,Gryffindor,75,71,56,62
3540,Wizard497,Hufflepuff,64,45,77,77
3541,Wizard1238,Slytherin,71,82,73,84
3542,Wizard2823,Gryffindor,52,70,87,76
3543,Wizard3741,Slytherin,81,75,85,75
3544,Wizard3855,Gryffindor,52,82,74,90
3545,Wizard1485,Gryffindor,74,78,76,63
3546,Wizard3093,Hufflepuff,53,79,62,68
3547,Leta Grindelwald,Slytherin,87,85,78,92
3548,Wizard1283,Slytherin,91,87,76,74
3549,Wizard1932,Ravenclaw,85,86,100,96
3550,Wizard2984,Hufflepuff,74,48,73,57
3551,Wizard1982,Gryffindor,57,83,61,82
3552,Rubeus Pucey,Ravenclaw,93,100,90,90
3553,Wizard2605,Slytherin,83,74,78,82
3554,Wizard2561,Hufflepuff,63,42,52,70
3555,Wizard3590,Hufflepuff,46,72,40,57
3556,Wizard805,Gryffindor,65,68,69,71
3557,Wizard1601,Ravenclaw,97,93,92,99
3558,Wizard3496,Ravenclaw,85,91,93,91
3559,Wizard1891,Gryffindor,85,73,72,63
3560,Wizard2629,Gryffindor,89,75,70,79
3561,Wizard38,Gryffindor,88,90,84,57
3562,Wizard4023,Ravenclaw,100,92,94,94
3563,Wizard76,Slytherin,90,95,84,76
3564,Molly Carrow,Slytherin,90,74,93,72
3565,Wizard3276,Gryffindor,53,64,85,55
3566,Wizard1197,Ravenclaw,96,86,95,100
3567,Wizard941,Gryffindor,73,62,66,59
3568,Wizard181,Slytherin,85,74,92,74
3569,Wizard3996,Ravenclaw,86,86,86,89
3570,Wizard1274,Hufflepuff,66,75,42,77
3571,Rowena Pucey,Slytherin,86,85,77,76
3572,Wizard2521,Hufflepuff,59,42,43,42
3573,Bellatrix Selwyn,Slytherin,86,88,95,78
3574,Wizard3371,Gryffindor,75,81,51,75
3575,Bathilda Snape,Gryffindor,82,84,71,71
3576,Wizard918,Gryffindor,80,72,55,50
3577,Wizard3558,Hufflepuff,53,52,54,70
3578,Wizard1924,Hufflepuff,83,55,41,64
3579,Wizard3348,Gryffindor,56,63,88,71
3580,Wizard3289,Gryffindor,83,65,54,81
3581,Wizard2247,Gryffindor,63,73,89,74
3582,Wizard944,Ravenclaw,89,89,89,91
3583,Wizard3395,Slytherin,86,74,93,72
3584,Wizard4031,Slytherin,76,85,90,74
3585,Wizard1760,Hufflepuff,85,47,42,53
3586,Horace Peverell,Slytherin,74,82,70,91
3587,Wizard2145,Hufflepuff,73,71,84,53
3588,Wizard507,Slytherin,89,71,70,85
3589,Wizard1450,Slytherin,85,71,85,81
3590,Severus Weasley,Hufflepuff,44,41,55,52
3591,Wizard2686,Slytherin,78,70,71,81
3592,Wizard235,Gryffindor,74,56,90,80
3593,Wizard3603,Ravenclaw,95,92,99,97
3594,Wizard1181,Ravenclaw,85,85,97,100
3595,Helga Lestrange,Gryffindor,65,59,81,57
3596,Godric Zabini,Slytherin,79,76,76,76
3597,Wizard1286,Hufflepuff,66,64,41,55
3598,Wizard3505,Gryffindor,86,89,85,70
3599,Theseus Flitwick,Gryffindor,70,57,77,64
3600,Wizard4001,Gryffindor,53,67,61,75
3601,Wizard1080,Gryffindor,83,58,75,87
3602,Wizard3447,Ravenclaw,88,98,96,90
3603,Wizard256,Slytherin,91,95,80,71
3604,Wizard692,Gryffindor,90,53,89,59
3605,Wizard2729,Gryffindor,77,84,73,68
3606,Wizard1000,Gryffindor,66,63,80,60
3607,Dilys Zabini,Slytherin,75,75,92,85
3608,Wizard2781,Hufflepuff,83,58,74,69
3609,Leta Lovegood,Gryffindor,71,69,65,55
3610,Tom Shacklebolt,Gryffindor,50,78,83,90
3611,Wizard3312,Hufflepuff,41,65,84,63
3612,Wizard3115,Slytherin,70,72,86,90
3613,Wizard824,Gryffindor,79,80,90,53
3614,Wizard173,Slytherin,70,77,87,84
3615,Wizard2503,Slytherin,93,91,89,78
3616,Wizard2457,Slytherin,73,92,78,72
3617,Wilhelmina Hooch,Ravenclaw,95,90,94,91
3618,Wizard2066,Ravenclaw,94,89,93,87
3619,Wizard574,Gryffindor,60,57,67,57
3620,Wizard678,Slytherin,70,84,83,84
3621,Wizard1542,Slytherin,79,94,87,71
3622,Lucius Black,Gryffindor,84,65,83,68
3623,Wizard2899,Ravenclaw,100,98,97,97
3624,Wizard26,Hufflepuff,60,78,84,81
3625,Wizard1446,Slytherin,75,94,77,88
3626,Horace Yaxley,Hufflepuff,67,75,69,47
3627,Wizard379,Ravenclaw,90,86,98,96
3628,Wizard1241,Hufflepuff,70,64,66,44
3629,Wizard845,Hufflepuff,59,73,59,67
3630,Wizard865,Slytherin,79,94,84,75
3631,Wizard1490,Slytherin,93,79,77,70
3632,Wizard3443,Gryffindor,77,87,57,66
3633,Wizard172,Slytherin,86,86,82,85
3634,Wizard3344,Gryffindor,77,65,81,83
3635,Wizard3716,Hufflepuff,45,64,43,70
3636,Wizard3172,Hufflepuff,42,53,57,56
3637,Wizard1470,Slytherin,91,85,88,93
3638,Sirius Parkinson,Gryffindor,55,88,63,68
3639,Wizard2240,Slytherin,86,90,75,83
3640,Wizard755,Gryffindor,68,79,63,61
3641,Wizard1822,Hufflepuff,78,65,77,63
3642,Wizard2110,Slytherin,76,75,94,84
3643,Wizard502,Ravenclaw,85,86,98,92
3644,Wizard644,Ravenclaw,88,99,99,93
